invoice_id,date,customer_id,product_id,quantity,unit_price
INV103546,2024-10-11,12429,P007,23,5.19
INV103547,2025-11-27,12650,P015,29,1.59
INV103548,2025-01-27,12421,P006,24,0.56
INV103549,2024-02-27,12490,P008,9,2.98
INV103550,2024-11-16,12719,P015,19,1.72
INV103551,2024-04-30,12553,P003,17,4.52
INV103552,2024-02-03,12160,P002,11,2.86
INV103552,2025-08-21,12408,P011,19,0.81
INV103553,2024-11-24,12207,P009,3,3.01
INV103554,2025-05-14,12220,P005,20,4.97
INV103555,2024-07-10,12583,P009,12,2.86
INV103556,2024-09-11,12622,P014,1,2.04
INV103557,2024-07-10,12486,P003,2,4.56
INV103558,2025-10-12,12312,P001,16,12.32
INV103559,2024-09-12,12390,P006,21,0.57
INV103559,2024-06-05,12078,P002,27,2.84
INV103560,2024-12-16,12024,P014,16,1.95
INV103561,2025-09-22,12596,P014,15,1.86
INV103562,2024-05-18,12024,P010,23,1.98
INV103563,2024-06-17,12105,P014,7,1.85
INV103564,2024-10-18,12087,P014,30,2.01
INV103565,2024-04-04,12237,P011,22,0.87
INV103565,2024-04-14,12696,P010,20,1.87
INV103566,2025-06-30,12238,P005,26,5.04
INV103567,2024-08-24,12177,P002,28,3.01
INV103567,2024-11-02,12298,P003,16,4.47
INV103568,2025-10-14,12357,P001,11,12.28
INV103569,2024-01-26,12693,P003,14,4.44
INV103570,2025-12-23,12589,P010,29,1.94
INV103571,2024-09-24,12662,P007,6,4.91
INV103572,2025-07-31,12399,P015,-23,1.63
INV103572,2025-01-10,12604,P004,27,1.71
INV103573,2025-01-27,12519,P004,8,1.61
INV103574,2024-02-27,12721,P009,30,3.02
INV103575,2024-05-07,12173,P006,27,0.53
INV103576,2024-04-17,12271,P014,18,1.99
INV103577,2024-07-06,12026,P004,15,1.67
INV103578,2025-08-01,12672,P013,5,0.87
INV103579,2024-03-28,12507,P011,19,0.85
INV103580,2024-01-16,12031,P005,3,4.94
INV103580,2025-04-29,12075,P009,12,3.0
INV103581,2025-07-03,12491,P011,23,0.82
INV103582,2025-06-14,12555,P003,14,4.74
INV103583,2024-01-02,12602,P005,4,5.11
INV103583,2024-11-24,12226,P012,13,1.68
INV103584,2024-06-09,12387,P003,15,4.68
INV103585,2024-02-17,12764,P003,18,4.64
INV103586,2024-10-30,12485,P001,22,13.32
INV103587,2024-07-15,12290,P002,30,3.06
INV103588,2025-11-08,12587,P003,10,4.6
INV103589,2024-01-31,12709,P011,23,0.84
INV103590,2025-07-19,12670,P002,5,2.81
INV103590,2025-12-28,12108,P013,12,0.83
INV103591,2025-04-02,12225,P006,24,0.56
INV103592,2024-11-02,12434,P010,15,1.9
INV103593,2025-12-11,12127,P010,19,1.96
INV103594,2025-08-22,12605,P003,19,4.75
INV103595,2025-04-06,12212,P007,8,4.9
INV103596,2025-08-21,12607,P013,17,0.83
INV103597,2025-06-26,12643,P015,30,1.64
INV103598,2025-04-12,12364,P003,13,4.63
INV103599,2024-03-30,12027,P002,6,2.91
INV103600,2024-06-24,12464,P013,13,0.84
INV103601,2025-11-02,12570,P009,16,2.98
INV103602,2025-03-03,12170,P008,20,2.99
INV103603,2025-04-28,12762,P013,6,0.88
INV103604,2025-02-22,12772,P014,-12,1.9
INV103605,2024-10-11,12195,P012,24,1.7
INV103606,2024-04-25,12135,P008,7,2.9
INV103607,2025-09-10,12007,P008,20,2.85
INV103607,2024-01-27,12437,P015,25,1.7
INV103608,2025-05-30,12356,P010,11,2.01
INV103609,2024-10-21,12284,P002,25,2.97
INV103610,2024-10-25,12048,P014,7,1.95
INV103611,2024-03-24,12105,P009,4,2.89
INV103612,2025-12-01,12673,P015,22,1.66
INV103613,2025-07-18,12164,P006,17,0.54
INV103614,2025-05-30,12391,P001,15,12.13
INV103615,2024-10-29,12618,P006,21,0.52
INV103616,2024-06-07,12657,P012,2,1.6
INV103617,2024-06-04,12156,P011,6,0.81
INV103618,2025-03-25,12059,P009,24,2.86
INV103619,2024-05-28,12477,P012,16,1.63
INV103620,2025-01-03,12165,P006,6,0.53
INV103621,2024-07-01,12735,P003,17,4.61
INV103622,2025-12-04,12747,P013,27,0.85
INV103623,2025-03-21,12715,P013,11,0.86
INV103624,2024-03-04,12386,P007,21,4.71
INV103625,2024-09-04,12727,P012,7,1.69
INV103626,2024-12-29,12034,P002,2,2.97
INV103627,2025-04-05,12552,P014,5,1.87
INV103628,2025-03-01,12717,P008,2,2.86
INV103629,2024-02-02,12525,P014,23,1.97
INV103630,2024-04-26,12212,P003,15,4.83
INV103631,2025-02-27,12413,P014,4,1.99
INV103632,2024-02-22,12280,P013,12,0.86
INV103633,2024-10-01,12335,P010,3,1.9
INV103634,2024-05-10,12009,P010,16,2.0
INV103635,2025-10-30,12667,P007,9,4.97
INV103636,2024-12-27,12179,P001,12,12.76
INV103637,2025-12-11,12723,P015,11,1.68
INV103638,2025-11-09,12288,P001,18,12.68
INV103639,2024-06-29,12730,P013,20,0.87
INV103640,2025-12-24,12260,P003,15,4.57
INV103641,2024-09-07,12582,P015,19,1.64
INV103642,2025-04-28,12649,P006,16,0.56
INV103643,2024-09-29,12175,P015,16,1.6
INV103644,2025-03-09,12128,P002,1,2.96
INV103645,2025-11-26,12096,P006,5,0.53
INV103646,2025-06-29,12133,P014,19,1.87
INV103647,2024-11-14,12533,P003,5,4.81
INV103648,2025-04-20,12070,P001,15,12.65
INV103649,2024-04-05,12408,P012,30,1.72
INV103649,2025-07-27,12329,P009,11,2.88
INV103650,2024-01-15,12071,P007,9,4.97
INV103651,2025-12-31,12444,P009,22,3.04
INV103652,2024-11-25,12014,P012,30,1.72
INV103653,2025-08-19,12046,P006,29,0.57
INV103654,2024-09-21,12565,P002,9,3.08
INV103655,2025-12-29,12693,P001,21,12.83
INV103656,2025-07-19,12480,P002,1,2.92
INV103657,2024-09-04,12205,P014,24,1.86
INV103658,2025-01-28,12622,P008,9,2.99
INV103659,2024-10-08,12081,P009,21,3.0
INV103660,2024-04-16,12226,P013,30,0.87
INV103661,2024-03-31,12630,P003,7,4.81
INV103662,2025-01-22,12630,P006,22,0.53
INV103663,2025-05-20,12055,P008,26,2.92
INV103664,2025-04-30,12112,P005,9,5.12
INV103665,2024-12-08,12490,P007,15,4.79
INV103666,2025-02-25,12236,P004,1,1.6
INV103667,2025-08-15,12610,P008,12,3.0
INV103668,2024-05-15,12222,P010,6,1.86
INV103669,2025-05-23,12781,P003,8,4.5
INV103670,2024-12-11,12615,P003,22,4.88
INV103671,2025-08-15,12101,P003,22,4.63
INV103672,2025-06-01,12478,P009,28,3.04
INV103672,2025-09-16,12451,P008,16,3.02
INV103673,2024-10-26,12025,P004,17,1.67
INV103674,2024-01-12,12203,P004,16,1.59
INV103675,2024-10-13,12712,P003,21,4.77
INV103676,2024-10-17,12117,P013,2,0.86
INV103677,2024-01-09,12289,P005,30,5.13
INV103678,2024-04-29,12775,P013,17,0.87
INV103679,2024-04-25,12471,P013,30,0.89
INV103680,2024-01-15,12280,P005,11,4.99
INV103681,2025-10-03,12749,P002,22,2.93
INV103681,2024-01-05,12302,P011,12,0.84
INV103682,2024-07-07,12674,P010,15,1.95
INV103683,2025-05-22,12208,P006,14,0.55
INV103683,2024-06-14,12121,P006,9,0.57
INV103684,2025-03-09,12358,P015,9,1.66
INV103685,2024-01-02,12459,P013,7,0.83
INV103686,2025-07-23,12575,P013,26,0.87
INV103687,2024-08-29,12725,P012,27,1.61
INV103688,2025-05-22,12406,P002,19,3.05
INV103689,2025-05-22,12647,P006,11,0.56
INV103690,2025-12-12,12581,P012,26,1.71
INV103691,2024-09-28,12078,P014,12,1.92
INV103692,2024-02-16,12363,P011,16,0.82
INV103693,2024-08-11,12449,P004,4,1.57
INV103694,2024-02-10,12296,P012,21,1.65
INV103695,2024-06-30,12117,P015,4,1.7
INV103696,2024-11-02,12030,P015,26,1.69
INV103697,2025-05-07,12259,P005,-27,5.03
INV103697,2025-12-16,12276,P007,29,5.0
INV103698,2024-05-06,12441,P013,13,0.83
INV103699,2024-02-10,12203,P002,-28,2.99
INV103700,2025-09-12,12391,P004,5,1.71
INV103701,2025-07-02,12487,P008,18,2.83
INV103702,2024-03-08,12167,P010,16,1.89
INV103702,2024-05-26,12754,P014,-18,2.0
INV103703,2025-11-01,12383,P001,17,12.14
INV103704,2025-04-19,12238,P002,24,2.88
INV103705,2025-01-09,12436,P015,15,1.68
INV103706,2024-08-14,12764,P004,16,1.58
INV103707,2025-06-18,12517,P012,1,1.66
INV103708,2025-10-21,12338,P001,12,13.25
INV103709,2024-06-10,12456,P006,20,0.54
INV103710,2025-08-20,12373,P008,28,2.82
INV103711,2025-03-05,12148,P011,26,0.83
INV103712,2025-09-19,12297,P002,19,3.08
INV103713,2024-04-04,12626,P012,13,1.61
INV103714,2024-01-20,12312,P014,4,1.93
INV103715,2025-09-07,12286,P012,14,1.66
INV103716,2025-04-21,12523,P007,22,5.14
INV103717,2024-04-02,12594,P013,23,0.89
INV103718,2024-09-25,12703,P004,11,1.62
INV103719,2024-07-14,12332,P005,27,5.05
INV103720,2025-09-20,12716,P010,24,1.97
INV103721,2025-06-16,12731,P005,12,5.04
INV103722,2025-08-22,12011,P009,12,3.01
INV103723,2025-08-01,12172,P002,10,2.99
INV103724,2024-11-16,12086,P005,28,4.91
INV103725,2024-11-09,12742,P006,14,0.57
INV103725,2025-09-05,12620,P004,23,1.72
INV103726,2025-01-13,12278,P012,7,1.61
INV103727,2024-05-05,12461,P015,7,1.65
INV103728,2024-04-17,12577,P004,26,1.58
INV103729,2025-02-22,12695,P006,2,0.53
INV103730,2024-04-21,12283,P012,7,1.68
INV103731,2024-05-11,12704,P015,3,1.65
INV103732,2024-09-10,12739,P004,30,1.62
INV103733,2025-06-18,12639,P003,12,4.83
INV103734,2024-11-24,12201,P014,9,1.87
INV103735,2025-09-12,12736,P010,11,1.92
INV103736,2024-03-25,12718,P001,23,12.69
INV103737,2025-07-23,12615,P008,20,2.92
INV103738,2025-08-07,12552,P002,11,2.84
INV103739,2025-05-16,12447,P002,22,3.01
INV103740,2025-07-07,12255,P006,4,0.57
INV103740,2024-02-12,12057,P002,11,2.81
INV103741,2025-01-14,12477,P001,16,12.77
INV103742,2024-09-14,12147,P007,20,4.93
INV103742,2024-09-07,12355,P005,8,4.71
INV103743,2024-04-17,12742,P015,3,1.73
INV103744,2024-04-30,12409,P001,8,12.92
INV103745,2024-11-04,12038,P002,18,3.1
INV103746,2025-11-16,12341,P012,7,1.57
INV103747,2024-04-24,12126,P001,15,13.27
INV103748,2025-08-05,12067,P006,7,0.53
INV103749,2025-02-11,12273,P001,16,13.2
INV103750,2025-09-11,12523,P007,2,5.1
INV103751,2025-07-05,12790,P001,-1,12.98
INV103752,2024-06-01,12472,P001,29,13.12
INV103753,2024-02-06,12198,P010,21,1.9
INV103754,2024-02-24,12780,P010,7,1.95
INV103755,2025-01-01,12537,P012,28,1.72
INV103756,2025-09-07,12162,P001,26,13.11
INV103757,2024-12-07,12670,P009,8,2.91
INV103758,2025-10-29,12159,P004,4,1.65
INV103759,2025-12-16,12129,P003,26,4.85
INV103760,2024-08-25,12595,P008,14,2.9
INV103761,2025-02-19,12540,P001,19,13.06
INV103762,2024-05-19,12134,P005,29,5.0
INV103763,2024-05-15,12025,P013,12,0.88
INV103764,2024-08-18,12456,P003,7,4.51
INV103765,2024-09-30,12587,P012,28,1.71
INV103766,2024-01-16,12047,P005,30,4.98
INV103767,2025-08-10,12287,P010,17,2.0
INV103768,2024-10-10,12412,P004,14,1.61
INV103769,2025-03-03,12777,P003,25,4.79
INV103770,2025-03-18,12212,P008,26,2.86
INV103771,2025-11-09,12257,P009,8,2.82
INV103772,2024-12-27,12012,P013,26,0.88
INV103773,2024-03-01,12674,P010,29,2.0
INV103774,2024-09-26,12120,P011,14,0.82
INV103775,2025-01-31,12758,P006,3,0.57
INV103776,2024-06-08,12213,P014,24,1.87
INV103777,2024-11-10,12191,P001,30,12.63
INV103778,2025-08-25,12797,P014,2,1.92
INV103779,2025-05-11,12435,P012,30,1.57
INV103779,2025-01-09,12785,P008,28,2.84
INV103780,2024-09-14,12640,P013,7,0.84
INV103781,2025-11-18,12496,P009,2,2.89
INV103782,2024-09-18,12432,P006,28,0.54
INV103783,2024-05-09,12612,P013,17,0.81
INV103784,2024-08-09,12337,P010,8,2.03
INV103785,2025-05-21,12664,P005,19,4.82
INV103786,2025-10-24,12095,P015,19,1.64
INV103787,2025-07-09,12174,P004,3,1.62
INV103788,2024-06-26,12630,P013,19,0.84
INV103789,2025-01-02,12766,P008,6,3.01
INV103790,2025-12-18,12075,P010,16,1.86
INV103791,2025-04-20,12446,P008,8,3.02
INV103791,2024-07-04,12754,P009,15,2.9
INV103792,2024-02-18,12717,P003,13,4.57
INV103793,2024-04-09,12120,P001,24,13.32
INV103794,2025-02-23,12588,P006,14,0.53
INV103795,2025-10-01,12599,P006,23,0.53
INV103796,2025-03-04,12447,P010,9,1.86
INV103797,2024-04-17,12345,P012,4,1.59
INV103798,2024-12-12,12474,P012,11,1.67
INV103799,2025-10-16,12450,P004,7,1.66
INV103800,2024-12-30,12693,P014,3,1.89
INV103801,2025-10-31,12598,P009,4,2.81
INV103802,2025-03-24,12431,P011,22,0.84
INV103803,2024-01-03,12737,P005,2,4.76
INV103804,2025-03-17,12595,P008,21,2.98
INV103805,2024-08-22,12056,P010,6,1.86
INV103805,2024-05-24,12096,P011,20,0.87
INV103806,2025-12-13,12484,P006,5,0.56
INV103807,2025-07-17,12507,P013,17,0.89
INV103808,2025-11-05,12790,P007,21,4.87
INV103809,2024-02-12,12585,P007,14,5.11
INV103810,2025-04-03,12536,P011,8,0.85
INV103811,2025-04-28,12296,P003,26,4.51
INV103812,2025-01-01,12562,P007,7,4.87
INV103813,2024-08-07,12397,P015,2,1.57
INV103814,2025-07-27,12501,P009,1,2.97
INV103815,2024-05-31,12722,P008,17,2.95
INV103816,2025-02-12,12404,P009,1,3.06
INV103817,2024-04-24,12440,P009,2,2.98
INV103817,2025-12-02,12770,P012,26,1.61
INV103818,2024-03-16,12286,P005,9,5.11
INV103819,2024-05-31,12729,P003,19,4.76
INV103820,2025-11-07,12504,P008,-3,3.01
INV103821,2025-05-08,12560,P009,3,2.89
INV103822,2024-10-08,12551,P001,15,12.79
INV103823,2024-01-12,12097,P003,4,4.44
INV103824,2025-02-01,12013,P009,25,2.89
INV103825,2024-08-22,12685,P008,9,2.92
INV103826,2025-06-18,12560,P005,4,5.07
INV103827,2025-02-14,12619,P003,4,4.59
INV103828,2024-08-11,12298,P015,7,1.69
INV103829,2024-10-26,12098,P008,25,3.09
INV103830,2025-12-17,12069,P011,16,0.81
INV103831,2025-09-15,12042,P011,27,0.88
INV103832,2024-04-14,12256,P008,28,2.84
INV103833,2025-06-05,12094,P015,10,1.59
INV103834,2024-05-14,12687,P014,11,1.99
INV103835,2024-10-02,12629,P007,8,5.06
INV103836,2024-10-24,12142,P013,-26,0.85
INV103837,2025-04-04,12171,P002,21,3.09
INV103838,2024-05-09,12590,P008,24,2.87
INV103839,2025-05-24,12201,P002,15,2.94
INV103840,2025-02-03,12489,P006,3,0.57
INV103841,2024-12-30,12667,P001,26,12.84
INV103841,2025-08-19,12166,P008,2,2.98
INV103842,2025-05-04,12227,P011,20,0.84
INV103843,2024-06-20,12028,P004,3,1.61
INV103843,2024-05-22,12211,P007,26,4.75
INV103844,2024-07-31,12476,P004,4,1.63
INV103845,2025-12-28,12741,P003,2,4.82
INV103846,2024-08-10,12752,P005,14,4.88
INV103847,2025-01-15,12521,P005,28,4.74
INV103848,2024-02-08,12293,P011,28,0.89
INV103849,2025-04-11,12614,P010,7,1.85
INV103849,2024-05-13,12469,P014,20,1.94
INV103850,2024-03-13,12794,P003,16,4.64
INV103851,2024-10-24,12606,P006,22,0.55
INV103852,2025-10-23,12150,P006,14,0.53
INV103853,2024-03-23,12660,P009,27,3.04
INV103854,2025-03-26,12651,P014,22,1.91
INV103855,2025-11-26,12709,P015,29,1.61
INV103855,2025-09-15,12224,P009,12,2.97
INV103856,2025-02-28,12096,P008,12,2.81
INV103857,2025-03-10,12246,P010,24,1.9
INV103858,2025-05-30,12009,P009,30,2.91
INV103859,2025-01-01,12426,P008,2,2.87
INV103860,2024-12-18,12772,P012,22,1.62
INV103861,2024-01-12,12056,P001,21,12.92
INV103862,2024-06-03,12156,P005,26,5.04
INV103863,2025-08-20,12027,P012,18,1.6
INV103864,2025-10-14,12752,P002,30,2.88
INV103865,2024-10-21,12672,P006,24,0.57
INV103866,2025-01-31,12528,P013,29,0.81
INV103867,2025-02-05,12448,P004,22,1.66
INV103868,2025-05-09,12292,P006,10,0.56
INV103869,2025-10-12,12252,P008,13,2.88
INV103870,2024-04-08,12148,P004,20,1.66
INV103871,2025-01-13,12753,P008,1,2.99
INV103872,2025-11-01,12109,P011,12,0.87
INV103873,2025-06-12,12198,P014,16,1.89
INV103873,2025-06-04,12700,P004,1,1.69
INV103874,2024-01-13,12463,P006,4,0.55
INV103874,2025-06-24,12543,P007,4,4.7
INV103875,2025-05-16,12166,P010,4,1.87
INV103875,2024-09-25,12211,P009,2,2.97
INV103876,2024-01-06,12322,P001,26,12.29
INV103877,2025-10-27,12033,P011,8,0.89
INV103877,2025-08-04,12114,P010,6,1.93
INV103878,2024-03-07,12209,P008,2,2.94
INV103879,2025-09-22,12768,P001,16,13.13
INV103879,2024-11-22,12672,P006,27,0.55
INV103880,2025-05-31,12735,P004,20,1.73
INV103881,2024-01-19,12729,P009,10,2.9
INV103882,2025-06-30,12278,P011,4,0.83
INV103883,2024-10-29,12278,P008,21,3.07
INV103884,2025-10-17,12157,P002,13,2.93
INV103885,2025-02-05,12373,P007,25,5.13
INV103886,2024-01-04,12297,P006,23,0.53
INV103887,2025-02-25,12725,P010,10,2.04
INV103888,2024-06-27,12356,P013,8,0.88
INV103889,2024-12-15,12695,P009,2,2.9
INV103890,2024-01-05,12292,P012,13,1.63
INV103891,2024-05-29,12456,P002,20,2.97
INV103892,2025-07-27,12422,P004,16,1.6
INV103893,2024-06-30,12581,P014,23,1.86
INV103894,2025-11-10,12181,P013,20,0.85
INV103895,2024-05-09,12116,P003,16,4.72
INV103895,2025-09-25,12042,P001,5,13.04
INV103896,2025-10-04,12485,P008,15,2.91
INV103897,2024-05-12,12056,P002,4,2.92
INV103897,2025-12-27,12233,P006,9,0.57
INV103898,2025-06-30,12498,P001,11,12.83
INV103899,2024-06-11,12129,P010,9,2.03
INV103900,2025-07-07,12686,P006,4,0.54
INV103901,2025-11-13,12694,P014,6,2.04
INV103902,2024-10-25,12469,P002,11,2.9
INV103903,2024-12-29,12230,P002,11,3.02
INV103904,2025-06-26,12035,P013,19,0.84
INV103905,2025-03-29,12091,P004,15,1.58
INV103906,2025-10-16,12724,P005,14,4.87
INV103906,2025-02-10,12252,P005,19,5.1
INV103907,2024-01-23,12242,P011,9,0.86
INV103908,2024-08-09,12171,P012,13,1.63
INV103909,2025-10-27,12272,P005,6,5.12
INV103910,2025-10-03,12644,P007,6,4.95
INV103911,2025-06-03,12123,P009,14,2.86
INV103912,2025-06-12,12478,P015,18,1.66
INV103913,2024-01-31,12725,P004,17,1.6
INV103913,2024-05-02,12652,P002,17,2.92
INV103914,2025-07-10,12516,P014,25,1.87
INV103915,2025-09-16,12088,P014,23,1.89
INV103916,2024-12-02,12500,P002,20,2.99
INV103917,2025-12-23,12406,P002,10,3.05
INV103918,2025-07-10,12194,P007,7,4.79
INV103919,2024-07-27,12152,P004,24,1.6
INV103920,2025-07-17,12605,P014,11,1.94
INV103921,2025-05-16,12087,P013,16,0.89
INV103922,2025-12-04,12601,P005,17,4.97
INV103923,2025-02-25,12697,P010,19,2.01
INV103923,2025-08-02,12584,P004,18,1.7
INV103923,2025-05-19,12695,P004,5,1.72
INV103924,2025-03-03,12405,P015,16,1.6
INV103925,2024-03-05,12627,P009,25,2.81
INV103926,2024-07-14,12273,P003,15,4.56
INV103927,2025-02-16,12167,P005,24,5.08
INV103928,2024-01-18,12674,P014,6,1.86
INV103929,2025-09-18,12631,P012,1,1.6
INV103930,2024-01-10,12336,P007,20,4.88
INV103931,2024-03-26,12069,P011,21,0.84
INV103932,2025-11-11,12282,P015,23,1.59
INV103933,2025-04-07,12503,P011,5,0.88
INV103934,2024-05-07,12078,P004,26,1.7
INV103935,2024-07-11,12062,P015,26,1.68
INV103936,2024-10-30,12751,P011,1,0.89
INV103937,2024-11-30,12266,P009,3,2.87
INV103938,2024-07-11,12422,P001,12,12.74
INV103939,2024-02-10,12413,P009,22,2.87
INV103940,2025-08-02,12333,P009,12,2.87
INV103941,2025-12-17,12433,P010,30,1.91
INV103942,2024-05-18,12553,P001,13,12.32
INV103943,2025-08-12,12245,P001,29,12.5
INV103944,2025-08-29,12333,P010,3,1.99
INV103945,2024-01-22,12110,P015,29,1.57
INV103946,2025-03-20,12062,P005,21,4.93
INV103947,2024-12-07,12388,P001,30,12.88
INV103948,2025-10-17,12675,P009,27,2.99
INV103949,2025-12-06,12461,P011,3,0.86
INV103950,2024-05-25,12240,P003,4,4.69
INV103951,2025-03-26,12161,P001,25,12.71
INV103952,2025-04-11,12198,P009,3,2.97
INV103953,2025-05-10,12046,P008,9,3.03
INV103954,2025-10-08,12779,P013,25,0.85
INV103955,2025-05-27,12049,P008,28,2.86
INV103956,2024-02-28,12509,P008,27,2.84
INV103957,2025-01-25,12184,P008,11,2.92
INV103958,2024-08-17,12615,P009,27,2.89
INV103959,2024-04-19,12773,P003,3,4.59
INV103960,2024-06-30,12414,P012,3,1.73
INV103961,2025-12-13,12556,P008,25,2.81
INV103962,2025-11-19,12076,P010,14,1.89
INV103963,2025-12-05,12529,P006,18,0.57
INV103963,2025-10-29,12297,P009,18,2.89
INV103963,2025-10-26,12140,P012,-30,1.59
INV103964,2024-11-12,12631,P005,2,5.16
INV103965,2024-02-10,12454,P003,11,4.76
INV103966,2025-03-24,12052,P004,30,1.68
INV103967,2024-07-07,12777,P007,6,4.98
INV103967,2024-12-25,12631,P013,24,0.82
INV103968,2025-08-07,12262,P012,14,1.68
INV103969,2025-01-08,12591,P003,16,4.46
INV103970,2025-06-21,12412,P005,11,4.76
INV103971,2024-10-30,12486,P001,21,13.16
INV103972,2024-09-09,12606,P010,28,1.95
INV103972,2024-02-16,12017,P012,5,1.58
INV103973,2025-07-19,12480,P012,18,1.7
INV103974,2024-08-02,12081,P009,20,2.98
INV103975,2024-01-20,12523,P003,6,4.77
INV103975,2025-10-22,12122,P006,29,0.55
INV103976,2025-07-28,12332,P005,26,4.98
INV103977,2025-02-24,12108,P014,28,1.97
INV103978,2025-10-05,12043,P002,6,3.08
INV103979,2024-09-29,12792,P009,15,2.88
INV103980,2024-05-09,12699,P009,18,2.95
INV103981,2025-09-06,12308,P014,6,1.9
INV103982,2025-08-08,12457,P012,13,1.57
INV103983,2024-07-12,12143,P012,26,1.69
INV103984,2025-03-01,12492,P006,20,0.53
INV103985,2024-08-04,12307,P002,6,2.92
INV103986,2024-03-26,12054,P001,6,12.97
INV103987,2025-04-02,12196,P003,5,4.8
INV103988,2024-01-27,12676,P009,28,2.95
INV103989,2025-07-26,12327,P010,7,1.88
INV103990,2024-02-18,12135,P009,23,2.83
INV103991,2024-04-07,12773,P002,-18,2.88
INV103992,2025-07-09,12565,P015,30,1.65
INV103993,2024-11-08,12112,P012,18,1.71
INV103994,2025-02-04,12643,P004,21,1.62
INV103995,2024-08-24,12795,P011,23,0.81
INV103996,2025-12-05,12019,P015,3,1.68
INV103997,2025-05-13,12761,P009,21,2.93
INV103998,2024-08-03,12295,P001,1,12.87
INV103999,2025-04-02,12064,P005,17,4.88
INV104000,2025-10-27,12267,P009,10,2.89
INV104001,2025-02-14,12716,P002,13,3.06
INV104002,2024-07-20,12456,P002,2,3.08
INV104002,2024-06-26,12684,P008,1,2.92
INV104003,2024-01-01,12203,P010,15,1.98
INV104004,2024-08-09,12225,P014,15,1.86
INV104004,2024-02-29,12379,P013,16,0.87
INV104005,2024-02-19,12452,P014,18,1.86
INV104006,2025-06-30,12702,P002,30,2.94
INV104007,2024-08-22,12571,P007,12,5.18
INV104008,2025-03-06,12141,P010,7,2.04
INV104009,2024-10-06,12780,P007,10,4.74
INV104010,2025-03-17,12364,P014,7,1.98
INV104011,2024-08-17,12513,P011,19,0.85
INV104012,2025-12-06,12154,P004,22,1.71
INV104013,2025-06-05,12059,P006,15,0.53
INV104014,2025-01-13,12499,P008,11,2.95
INV104015,2024-08-25,12199,P004,29,1.72
INV104016,2024-03-28,12663,P010,8,1.96
INV104017,2024-09-27,12182,P012,23,1.57
INV104018,2025-12-22,12677,P009,11,2.84
INV104018,2025-09-18,12332,P005,14,4.85
INV104019,2024-12-13,12041,P011,9,0.85
INV104020,2025-12-23,12508,P011,10,0.87
INV104021,2025-01-10,12099,P002,29,2.86
INV104022,2024-05-01,12464,P004,30,1.6
INV104022,2024-11-02,12241,P015,14,1.64
INV104022,2024-11-13,12409,P014,17,1.98
INV104022,2024-09-03,12692,P009,13,2.88
